date,index1,index2,loss_profits,pred_date,prediction,real,0.589958159,8.657446814,-8.438265299,23.00000025,-24.84999987
2018-02-21,314.05,321.6000002,-7.550000241,2018-03-21,-1.586608291,2.404075861,,,,,
2018-02-22,311.85,322.1,-10.25000001,2018-03-22,-0.508041501,3.286836624,,,,,
2018-02-23,316.95,311.5,5.45000004,2018-03-23,-2.982384682,-1.719514132,,,,,
2018-02-26,317.1,314.5,2.599999974,2018-03-26,-2.858700514,-0.819930613,,,,,
2018-02-27,315.75,315.15,0.599999991,2018-03-27,-1.346138597,-0.19002375,,,,,
2018-02-28,312.45,310.65,1.800000028,2018-03-28,-1.299478889,-0.576092184,,,,,
2018-03-01,312.45,314.4499999,-1.999999907,2018-03-29,-2.423852921,0.640102386,,,,,
2018-03-02,308.15,314.5499997,-6.399999693,2018-03-30,-1.916230559,2.076910496,,,,,
2018-03-05,303.85,313.4499999,-9.599999856,2018-04-02,-2.442340136,3.15945363,,,,,
2018-03-06,310.3,312.8,-2.5,2018-04-03,-4.541458607,0.80567193,,,,,
2018-03-07,310.45,307.55,2.899999964,2018-04-04,-5.480277061,-0.934127867,,,,,
2018-03-08,313.6,312.95,0.650000017,2018-04-05,-6.830372334,-0.207270414,,,,,
2018-03-09,317.1,311.2,5.900000006,2018-04-06,-4.20463419,-1.860611796,,,,,
2018-03-12,320.1,312.9500002,7.14999979,2018-04-09,-3.391185284,-2.23367691,,,,,
2018-03-13,321.5,313.4499997,8.050000339,2018-04-10,-4.04005909,-2.50388813,,,,,
2018-03-14,321.55,312.4500003,9.099999682,2018-04-11,-6.331716061,-2.830041885,,,,,
2018-03-15,322.85,311.7499999,11.10000008,2018-04-12,-5.403911114,-3.438129187,,,,,
2018-03-16,322,314.4499997,7.550000339,2018-04-13,-6.431382656,-2.344720602,,,,,
2018-03-19,319.85,314.3,5.549999985,2018-04-16,-6.691723824,-1.735188365,,,,,
2018-03-20,321.3,314.3999996,6.900000355,2018-04-17,-3.329787254,-2.147525787,,,,,
2018-03-21,321.6,317.6,3.999999985,2018-04-18,-5.095170498,-1.24378109,,,,,
2018-03-22,322.1,318.9999999,3.100000086,2018-04-19,-2.402349949,-0.962434053,,,,,
2018-03-23,311.5,316.8999999,5.399999933,2018-04-20,1.824848413,1.73354733,,,,,
2018-03-26,314.5,317.1000001,2.600000093,2018-04-23,4.070792198,0.826709092,,,,,
2018-03-27,315.15,315.35,0.200000013,2018-04-24,0.129178718,0.063461848,,,,,
2018-03-28,310.65,312.9500001,-2.300000065,2018-04-25,-2.316758633,0.740383089,,,,,
2018-03-29,314.45,317.4499999,-2.999999931,2018-04-26,-1.860119939,0.954046726,,,,,
2018-03-30,314.55,320.1500001,-5.600000087,2018-04-27,-1.125733018,1.780321121,,,,,
2018-04-02,313.45,321.6499998,8.199999773,2018-04-30,1.360234857,2.616047144,,,,,
2018-04-03,312.8,321.6500002,-8.850000204,2018-05-01,-1.704885721,2.829283953,,,,,
2018-04-04,307.55,319.7499996,12.19999964,2018-05-02,0.920341194,3.966834545,,,,,
2018-04-05,312.95,318,5.050000011,2018-05-03,0.000202934,1.61367631,,,,,
2018-04-06,311.2,316.4500001,-5.250000131,2018-05-04,-0.590776205,1.687018037,,,,,
2018-04-09,312.95,316.4499999,3.4999999,2018-05-07,1.086455584,1.118389487,,,,,
2018-04-10,313.45,314.05,0.600000023,2018-05-08,1.256330132,0.191418096,,,,,
2018-04-11,312.45,314.05,1.599999962,2018-05-09,2.931343079,0.512081921,,,,,
2018-04-12,311.75,315.8499999,4.099999892,2018-05-10,3.802779198,1.315156341,,,,,
2018-04-13,314.45,317.6500001,3.200000076,2018-05-11,4.086052895,1.017649889,,,,,
2018-04-16,314.3,316.85,2.549999951,2018-05-14,4.97875452,0.811326742,,,,,
2018-04-17,314.4,313.75,-0.649999998,2018-05-15,5.700395584,-0.206743002,,,,,
2018-04-18,317.6,314.8999999,-2.700000076,2018-05-16,0.722086906,-0.850125968,,,,,
2018-04-19,319,313.4,-5.599999996,2018-05-17,1.679911017,-1.755485892,,,,,
2018-04-20,316.9,314.7499999,-2.15000008,2018-05-18,2.727417946,-0.678447485,,,,,
2018-04-23,317.1,315.1,-1.999999951,2018-05-21,3.908455849,-0.630715847,,,,,
2018-04-24,315.35,315.1,-0.25,2018-05-22,4.023518562,-0.079276994,,,,,
2018-04-25,312.95,317.1500002,4.200000179,2018-05-23,5.447305202,1.34206748,,,,,
2018-04-26,317.45,316.55,-0.900000034,2018-05-24,4.555457592,-0.283509225,,,,,
2018-04-27,320.15,317.3,-2.849999977,2018-05-25,2.849307299,-0.890207708,,,,,
2018-04-30,321.65,318.0999998,3.550000187,2018-05-28,-3.616383553,-1.103684187,,,,,
2018-05-01,321.65,314.8999999,6.75000014,2018-05-29,-2.394812584,-2.098554373,,,,,
2018-05-02,319.75,307.5499997,-12.20000033,2018-05-30,0.072782151,-3.815480947,,,,,
2018-05-03,318,309.1500001,8.849999871,2018-05-31,-0.516002297,-2.783018827,,,,,
2018-05-04,316.45,311.3999999,5.050000148,2018-06-01,-1.309959054,-1.595828772,,,,,
2018-05-07,316.45,313.15,3.300000044,2018-06-04,-3.782597303,-1.042818785,,,,,
2018-05-08,314.05,313.75,0.299999995,2018-06-05,-1.010953069,-0.095526189,,,,,
2018-05-09,314.05,313.75,-0.299999995,2018-06-06,0.390597314,-0.095526189,,,,,
